Keller LEX1 pressure data
Date	Time	Pressure (mBar)
03/04/2014	11:37:12	1005.4793
03/04/2014	11:37:13	1003.8147
03/04/2014	11:37:14	1002.5342
03/04/2014	11:37:15	1000.6777
03/04/2014	11:37:16	999.3973
03/04/2014	11:37:17	998.3089
03/04/2014	11:37:18	996.8785
03/04/2014	11:37:19	994.9579
03/04/2014	11:37:20	993.9977
03/04/2014	11:37:21	992.5252
03/04/2014	11:37:22	991.4370
03/04/2014	11:37:23	989.8610
03/04/2014	11:37:24	988.5165
03/04/2014	11:37:25	986.9802
03/04/2014	11:37:26	985.8279
03/04/2014	11:37:27	984.5476
03/04/2014	11:37:28	983.3069
03/04/2014	11:37:29	981.5145
03/04/2014	11:37:30	980.5543
03/04/2014	11:37:31	NaN
03/04/2014	11:37:32	977.8657
03/04/2014	11:37:33	976.7418
03/04/2014	11:37:34	975.0134
03/04/2014	11:37:35	974.4373
03/04/2014	11:37:36	972.9649
03/04/2014	11:37:37	971.5566
03/04/2014	11:37:38	970.3404
03/04/2014	11:37:39	969.4442
03/04/2014	11:37:40	967.5880
03/04/2014	11:37:41	966.7557
03/04/2014	11:37:42	965.7316
03/04/2014	11:37:43	964.2594
03/04/2014	11:37:44	963.0431
03/04/2014	11:37:45	961.8909
03/04/2014	11:37:46	960.9307
03/04/2014	11:37:47	959.7786
03/04/2014	11:37:48	958.6295
03/04/2014	11:37:49	957.5412
03/04/2014	11:37:50	956.5172
03/04/2014	11:37:51	955.0450
03/04/2014	11:37:52	NaN
03/04/2014	11:37:53	952.8687
03/04/2014	11:37:54	951.9726
03/04/2014	11:37:55	950.7564
03/04/2014	11:37:56	949.4764
03/04/2014	11:37:57	948.7723
03/04/2014	11:37:58	946.4712
03/04/2014	11:38:00	945.2552
03/04/2014	11:38:01	944.2950
03/04/2014	11:38:02	943.1429
03/04/2014	11:38:03	941.8628
03/04/2014	11:38:04	941.0948
03/04/2014	11:38:05	939.8148
03/04/2014	11:38:06	938.9187
03/04/2014	11:38:07	937.7026
03/04/2014	11:38:08	936.7426
03/04/2014	11:38:09	935.5265
03/04/2014	11:38:10	934.3745
03/04/2014	11:38:11	933.6064
03/04/2014	11:38:12	932.8384
03/04/2014	11:38:13	931.4333
03/04/2014	11:38:14	930.0894
03/04/2014	11:38:15	929.6412
03/04/2014	11:38:16	928.5533
03/04/2014	11:38:17	927.5292
03/04/2014	11:38:18	926.3133
03/04/2014	11:38:19	925.4812
03/04/2014	11:38:20	NaN
03/04/2014	11:38:21	923.3693
03/04/2014	11:38:22	922.3454
03/04/2014	11:38:23	921.2573
03/04/2014	11:38:24	920.5533
03/04/2014	11:38:25	919.2094
03/04/2014	11:38:26	918.4414
03/04/2014	11:38:27	917.6094
03/04/2014	11:38:28	916.5215
03/04/2014	11:38:29	915.5616
03/04/2014	11:38:30	914.4097
03/04/2014	11:38:31	913.2576
03/04/2014	11:38:32	912.6177
03/04/2014	11:38:33	911.7892
03/04/2014	11:38:34	910.7652
03/04/2014	11:38:35	909.6133
03/04/2014	11:38:36	908.9093
03/04/2014	11:38:37	907.6295
03/04/2014	11:38:38	906.7975
03/04/2014	11:38:39	906.2215
03/04/2014	11:38:40	904.9415
03/04/2014	11:38:41	903.9818
03/04/2014	11:38:42	903.3418
03/04/2014	11:38:43	902.2538
03/04/2014	11:38:44	901.1021
03/04/2014	11:38:45	900.2062
03/04/2014	11:38:46	899.1182
03/04/2014	11:38:47	898.4783
03/04/2014	11:38:48	897.4169
03/04/2014	11:38:49	896.3931
03/04/2014	11:38:50	895.4972
03/04/2014	11:38:51	894.9853
03/04/2014	11:38:52	893.5775
03/04/2014	11:38:53	892.8096
03/04/2014	11:38:54	891.4656
03/04/2014	11:38:55	891.1458
03/04/2014	11:38:56	890.3779
03/04/2014	11:38:57	889.1620
03/04/2014	11:38:58	888.2661
03/04/2014	11:38:59	887.4343
03/04/2014	11:39:00	886.2186
03/04/2014	11:39:01	885.3866
03/04/2014	11:39:02	884.7466
03/04/2014	11:39:03	883.7869
03/04/2014	11:39:04	883.2749
03/04/2014	11:39:05	881.9312
03/04/2014	11:39:06	881.6112
03/04/2014	11:39:07	880.2035
03/04/2014	11:39:08	879.2236
03/04/2014	11:39:09	878.8397
03/04/2014	11:39:10	877.5599
03/04/2014	11:39:11	876.7280
03/04/2014	11:39:12	876.0242
03/04/2014	11:39:13	874.8964
03/04/2014	11:39:14	873.6806
03/04/2014	11:39:15	873.1687
03/04/2014	11:39:16	872.2089
03/04/2014	11:39:17	871.3771
03/04/2014	11:39:18	870.1613
03/04/2014	11:39:19	869.7134
03/04/2014	11:39:20	868.8816
03/04/2014	11:39:21	867.8578
03/04/2014	11:39:22	867.4100
03/04/2014	11:39:23	866.1302
03/04/2014	11:39:24	865.2345
03/04/2014	11:39:25	864.5307
03/04/2014	11:39:26	864.0188
03/04/2014	11:39:27	862.6750
03/04/2014	11:39:28	861.2057
03/04/2014	11:39:30	860.3740
03/04/2014	11:39:31	859.2862
03/04/2014	11:39:32	858.5184
03/04/2014	11:39:33	857.9424
03/04/2014	11:39:34	856.6628
03/04/2014	11:39:35	856.1510
03/04/2014	11:39:36	855.0633
03/04/2014	11:39:37	854.2316
03/04/2014	11:39:38	853.3593
03/04/2014	11:39:39	852.7194
03/04/2014	11:39:40	851.6317
03/04/2014	11:39:41	851.1199
03/04/2014	11:39:42	850.1601
03/04/2014	11:39:43	849.1805
03/04/2014	11:39:44	848.6687
03/04/2014	11:39:45	847.7729
03/04/2014	11:39:46	847.0052
03/04/2014	11:39:47	846.1735
03/04/2014	11:39:48	845.0859
03/04/2014	11:39:49	844.4460
03/04/2014	11:39:50	843.7424
03/04/2014	11:39:51	842.7186
03/04/2014	11:39:52	841.8869
03/04/2014	11:39:53	840.8216
03/04/2014	11:39:54	840.2458
03/04/2014	11:39:55	839.6700
03/04/2014	11:39:56	838.7744
03/04/2014	11:39:57	838.0066
03/04/2014	11:39:58	837.2389
03/04/2014	11:39:59	836.1512
03/04/2014	11:40:00	835.4476
03/04/2014	11:40:01	834.7437
03/04/2014	11:40:02	833.8480
03/04/2014	11:40:03	833.1052
03/04/2014	11:40:04	832.0815
03/04/2014	11:40:05	831.6976
03/04/2014	11:40:06	830.4820
03/04/2014	11:40:07	829.8423
03/04/2014	11:40:08	828.9246
03/04/2014	11:40:09	828.1568
03/04/2014	11:40:10	827.3251
03/04/2014	11:40:11	826.6853
03/04/2014	11:40:12	825.5338
03/04/2014	11:40:13	825.4278
03/04/2014	11:40:14	824.4042
03/04/2014	11:40:15	823.4446
03/04/2014	11:40:16	822.6129
03/04/2014	11:40:17	821.9092
03/04/2014	11:40:18	821.0557
03/04/2014	11:40:19	820.2878
03/04/2014	11:40:20	819.3922
03/04/2014	11:40:21	818.4966
03/04/2014	11:40:22	817.8569
03/04/2014	11:40:23	817.2203
03/04/2014	11:40:24	816.1968
03/04/2014	11:40:25	815.3012
03/04/2014	11:40:26	814.8533
03/04/2014	11:40:27	813.8938
03/04/2014	11:40:28	813.0850
03/04/2014	11:40:29	812.5731
03/04/2014	11:40:30	811.6776
03/04/2014	11:40:31	810.9097
03/04/2014	11:40:32	810.3553
03/04/2014	11:40:33	809.1187
03/04/2014	11:40:34	808.6068
03/04/2014	11:40:35	807.4553
03/04/2014	11:40:36	806.8796
03/04/2014	11:40:37	806.0479
03/04/2014	11:40:38	805.6216
03/04/2014	11:40:39	804.7900
03/04/2014	11:40:40	803.9583
03/04/2014	11:40:41	803.0628
03/04/2014	11:40:42	802.4230
03/04/2014	11:40:43	801.0582
03/04/2014	11:40:44	801.0582
03/04/2014	11:40:45	799.9706
03/04/2014	11:40:46	799.2031
03/04/2014	11:40:47	798.3715
03/04/2014	11:40:48	797.9899
03/04/2014	11:40:49	797.2222
03/04/2014	11:40:50	796.3267
03/04/2014	11:40:51	795.6229
03/04/2014	11:40:52	794.7914
03/04/2014	11:40:53	794.2370
03/04/2014	11:40:54	793.5332
03/04/2014	11:40:55	792.7017
03/04/2014	11:40:56	791.9340
03/04/2014	11:40:57	790.7826
03/04/2014	11:40:58	789.8231
03/04/2014	11:41:00	788.8635
03/04/2014	11:41:01	788.1600
03/04/2014	11:41:02	787.6481
03/04/2014	11:41:03	786.4968
03/04/2014	11:41:04	786.0489
03/04/2014	11:41:05	785.2814
03/04/2014	11:41:06	784.4497
03/04/2014	11:41:07	783.6182
03/04/2014	11:41:08	782.9822
03/04/2014	11:41:09	782.1506
03/04/2014	11:41:10	781.5109
03/04/2014	11:41:11	780.6794
03/04/2014	11:41:12	780.2316
03/04/2014	11:41:13	779.0803
03/04/2014	11:41:14	778.4406
03/04/2014	11:41:15	777.9927
03/04/2014	11:41:16	776.9054
03/04/2014	11:41:17	776.3937
03/04/2014	11:41:18	775.9669
03/04/2014	11:41:19	774.9435
03/04/2014	11:41:20	774.1759
03/04/2014	11:41:21	NaN
03/04/2014	11:41:22	772.5128
03/04/2014	11:41:23	771.8091
03/04/2014	11:41:24	771.4894
03/04/2014	11:41:25	770.4658
03/04/2014	11:41:26	769.9541
03/04/2014	11:41:27	769.0587
03/04/2014	11:41:28	768.3550
03/04/2014	11:41:29	767.7153
03/04/2014	11:41:30	767.2037
03/04/2014	11:41:31	766.0522
03/04/2014	11:41:32	765.6045
03/04/2014	11:41:33	764.8399
03/04/2014	11:41:34	764.0084
03/04/2014	11:41:35	763.6247
03/04/2014	11:41:36	762.6652
03/04/2014	11:41:37	762.0895
03/04/2014	11:41:38	761.2580
03/04/2014	11:41:39	760.6824
03/04/2014	11:41:40	759.9786
03/04/2014	11:41:41	759.3391
03/04/2014	11:41:42	758.3157
03/04/2014	11:41:43	757.7605
03/04/2014	11:41:44	757.3766
03/04/2014	11:41:45	756.2255
03/04/2014	11:41:46	755.7777
03/04/2014	11:41:47	754.8821
03/04/2014	11:41:48	754.0507
03/04/2014	11:41:49	753.4751
03/04/2014	11:41:50	752.7075
03/04/2014	11:41:51	752.2597
03/04/2014	11:41:52	751.6201
03/04/2014	11:41:53	750.9194
03/04/2014	11:41:54	749.8961
03/04/2014	11:41:55	749.3844
03/04/2014	11:41:56	748.4889
03/04/2014	11:41:57	747.7853
03/04/2014	11:41:58	747.4224
03/04/2014	11:41:59	746.5909
03/04/2014	11:42:00	745.8232
03/04/2014	11:42:01	745.1837
03/04/2014	11:42:02	744.9279
03/04/2014	11:42:03	743.8839
03/04/2014	11:42:04	743.4361
03/04/2014	11:42:05	742.6045
03/04/2014	11:42:06	742.2848
03/04/2014	11:42:07	742.6045
03/04/2014	11:42:08	742.9883
03/04/2014	11:42:09	743.6279
03/04/2014	11:42:10	743.7558
03/04/2014	11:42:11	744.0118
03/04/2014	11:42:12	744.0757
03/04/2014	11:42:13	744.7360
03/04/2014	11:42:14	744.8639
03/04/2014	11:42:15	745.3116
03/04/2014	11:42:16	745.2476
03/04/2014	11:42:17	745.5674
03/04/2014	11:42:18	746.1431
03/04/2014	11:42:19	746.0152
03/04/2014	11:42:20	746.2710
03/04/2014	11:42:21	746.7187
03/04/2014	11:42:22	746.9107
03/04/2014	11:42:23	747.1026
03/04/2014	11:42:24	747.2944
03/04/2014	11:42:25	747.8701
03/04/2014	11:42:26	748.0620
03/04/2014	11:42:27	748.2540
03/04/2014	11:42:28	748.6377
03/04/2014	11:42:30	748.9575
03/04/2014	11:42:31	748.8935
03/04/2014	11:42:32	748.8616
03/04/2014	11:42:33	749.2335
03/04/2014	11:42:34	749.3614
03/04/2014	11:42:35	749.7451
03/04/2014	11:42:36	749.7451
03/04/2014	11:42:37	749.9371
03/04/2014	11:42:38	750.1929
03/04/2014	11:42:39	750.3421
03/04/2014	11:42:40	750.6406
03/04/2014	11:42:41	750.6193
03/04/2014	11:42:42	750.7686
03/04/2014	11:42:43	750.9604
03/04/2014	11:42:44	750.9604
03/04/2014	11:42:45	751.3442
03/04/2014	11:42:46	751.4722
03/04/2014	11:42:47	751.6002
03/04/2014	11:42:48	751.7285
03/04/2014	11:42:49	752.0697
03/04/2014	11:42:50	752.0697
03/04/2014	11:42:51	752.1550
03/04/2014	11:42:52	752.4536
03/04/2014	11:42:53	752.3480
03/04/2014	11:42:54	752.5571
03/04/2014	11:42:55	752.8769
03/04/2014	11:42:56	752.8769
03/04/2014	11:42:57	753.0049
03/04/2014	11:42:58	753.4087
03/04/2014	11:42:59	753.3448
03/04/2014	11:43:00	755.4557
03/04/2014	11:43:01	757.8225
03/04/2014	11:43:02	759.8694
03/04/2014	11:43:03	762.3439
03/04/2014	11:43:04	764.3269
03/04/2014	11:43:05	766.6297
03/04/2014	11:43:06	768.8046
03/04/2014	11:43:07	770.8515
03/04/2014	11:43:08	772.9596
03/04/2014	11:43:09	774.9427
03/04/2014	11:43:10	777.1177
03/04/2014	11:43:11	779.1008
03/04/2014	11:43:12	781.1479
03/04/2014	11:43:13	783.3447
03/04/2014	11:43:14	785.0720
03/04/2014	11:43:15	787.3751
03/04/2014	11:43:16	789.4223
03/04/2014	11:43:17	791.2775
03/04/2014	11:43:18	793.0662
03/04/2014	11:43:19	794.7935
03/04/2014	11:43:20	796.7769
03/04/2014	11:43:21	798.8881
03/04/2014	11:43:22	800.6154
03/04/2014	11:43:23	802.4708
03/04/2014	11:43:24	804.7100
03/04/2014	11:43:25	806.1176
03/04/2014	11:43:26	807.7811
03/04/2014	11:43:27	809.6366
03/04/2014	11:43:28	811.3615
03/04/2014	11:43:29	813.0889
03/04/2014	11:43:30	815.0083
03/04/2014	11:43:31	816.4159
03/04/2014	11:43:32	NaN
03/04/2014	11:43:33	819.8035
03/04/2014	11:43:34	821.6590
03/04/2014	11:43:35	823.0666
03/04/2014	11:43:36	824.9861
03/04/2014	11:43:37	826.2658
03/04/2014	11:43:38	827.7608
03/04/2014	11:43:39	829.6163
03/04/2014	11:43:40	831.3441
03/04/2014	11:43:41	832.8158
03/04/2014	11:43:42	834.4154
03/04/2014	11:43:43	835.6917
03/04/2014	11:43:44	837.4833
03/04/2014	11:43:45	838.8270
03/04/2014	11:43:46	840.2988
03/04/2014	11:43:47	841.8986
03/04/2014	11:43:48	843.1784
03/04/2014	11:43:49	844.7781
03/04/2014	11:43:50	845.8661
03/04/2014	11:43:51	847.5938
03/04/2014	11:43:52	848.8736
03/04/2014	11:43:53	850.4734
03/04/2014	11:43:54	851.4333
03/04/2014	11:43:55	853.3530
03/04/2014	11:43:56	854.4409
03/04/2014	11:43:57	855.8488
03/04/2014	11:43:58	858.2133
03/04/2014	11:44:00	859.6852
03/04/2014	11:44:01	861.1570
03/04/2014	11:44:02	862.6928
03/04/2014	11:44:03	863.8448
03/04/2014	11:44:04	865.2527
03/04/2014	11:44:05	866.7246
03/04/2014	11:44:06	867.5566
03/04/2014	11:44:07	868.9005
03/04/2014	11:44:08	870.0497
03/04/2014	11:44:09	871.0736
03/04/2014	11:44:10	872.2896
03/04/2014	11:44:11	873.7617
03/04/2014	11:44:12	874.5296
03/04/2014	11:44:13	875.8735
03/04/2014	11:44:14	877.1535
03/04/2014	11:44:15	878.4335
03/04/2014	11:44:16	879.7775
03/04/2014	11:44:17	880.8016
03/04/2014	11:44:18	881.7615
03/04/2014	11:44:19	883.1696
03/04/2014	11:44:20	884.0655
03/04/2014	11:44:21	885.4736
03/04/2014	11:44:22	886.3057
03/04/2014	11:44:23	887.1988
03/04/2014	11:44:24	888.4789
03/04/2014	11:44:25	889.8868
03/04/2014	11:44:26	890.9109
03/04/2014	11:44:27	891.9990
03/04/2014	11:44:28	893.2151
03/04/2014	11:44:29	894.1111
03/04/2014	11:44:30	895.1992
03/04/2014	11:44:31	896.4792
03/04/2014	11:44:32	897.1193
03/04/2014	11:44:33	897.9915
03/04/2014	11:44:34	899.0796
03/04/2014	11:44:35	900.6157
03/04/2014	11:44:36	901.3837
03/04/2014	11:44:37	902.0878
03/04/2014	11:44:38	903.1981
03/04/2014	11:44:39	904.4142
03/04/2014	11:44:40	905.1823
03/04/2014	11:44:41	906.0145
03/04/2014	11:44:42	907.2946
03/04/2014	11:44:43	908.1907
03/04/2014	11:44:44	908.7667
03/04/2014	11:44:45	910.3029
03/04/2014	11:44:46	910.8790
03/04/2014	11:44:47	911.9672
03/04/2014	11:44:48	912.6072
03/04/2014	11:44:49	913.8234
03/04/2014	11:44:50	914.5275
03/04/2014	11:44:51	915.4238
03/04/2014	11:44:52	916.3839
03/04/2014	11:44:53	917.2750
03/04/2014	11:44:54	918.2991
03/04/2014	11:44:55	918.8112
03/04/2014	11:44:56	920.2194
03/04/2014	11:44:57	920.6674
03/04/2014	11:44:58	921.5636
03/04/2014	11:44:59	922.7158
03/04/2014	11:45:00	923.7401
03/04/2014	11:45:01	924.1880
03/04/2014	11:45:02	925.0203
03/04/2014	11:45:03	925.9806
03/04/2014	11:45:04	926.8766
03/04/2014	11:45:05	927.7729
03/04/2014	11:45:06	928.6689
03/04/2014	11:45:07	929.6292
03/04/2014	11:45:08	930.0532
03/04/2014	11:45:09	930.8213
03/04/2014	11:45:10	931.7816
03/04/2014	11:45:11	932.5497
03/04/2014	11:45:12	933.0618
03/04/2014	11:45:13	934.0439
03/04/2014	11:45:14	935.0681
03/04/2014	11:45:15	935.7723
03/04/2014	11:45:16	936.7325
03/04/2014	11:45:17	937.0526
03/04/2014	11:45:18	938.0519
03/04/2014	11:45:19	938.1800
03/04/2014	11:45:20	939.5883
03/04/2014	11:45:21	940.1004
03/04/2014	11:45:22	941.0607
03/04/2014	11:45:23	941.4448
03/04/2014	11:45:24	942.2130
03/04/2014	11:45:25	943.1093
03/04/2014	11:45:26	943.8134
03/04/2014	11:45:27	944.3896
03/04/2014	11:45:28	945.6699
03/04/2014	11:45:30	946.5021
03/04/2014	11:45:31	947.2064
03/04/2014	11:45:32	947.8466
03/04/2014	11:45:33	948.6147
03/04/2014	11:45:34	948.9988
03/04/2014	11:45:35	949.8310
03/04/2014	11:45:36	950.4712
03/04/2014	11:45:37	951.2393
03/04/2014	11:45:38	951.8125
03/04/2014	11:45:39	952.4528
03/04/2014	11:45:40	953.2209
03/04/2014	11:45:41	953.9251
03/04/2014	11:45:42	954.5654
03/04/2014	11:45:43	955.4371
03/04/2014	11:45:44	955.5652
03/04/2014	11:45:45	956.5255
03/04/2014	11:45:46	957.2936
03/04/2014	11:45:47	957.6137
03/04/2014	11:45:48	958.1898
03/04/2014	11:45:49	959.0862
03/04/2014	11:45:50	959.2142
03/04/2014	11:45:51	959.7905
03/04/2014	11:45:52	960.4946
03/04/2014	11:45:53	961.0316
03/04/2014	11:45:54	961.6716
03/04/2014	11:45:55	962.3759
03/04/2014	11:45:56	962.6960
03/04/2014	11:45:57	963.5923
03/04/2014	11:45:58	963.8877
03/04/2014	11:45:59	964.2719
03/04/2014	11:46:00	965.1040
03/04/2014	11:46:01	965.6162
03/04/2014	11:46:02	966.1925
03/04/2014	11:46:03	966.5090
03/04/2014	11:46:04	967.5972
03/04/2014	11:46:05	967.5972
03/04/2014	11:46:06	968.1735
03/04/2014	11:46:07	968.7496
03/04/2014	11:46:08	969.3259
03/04/2014	11:46:09	969.7101
03/04/2014	11:46:10	970.1582
03/04/2014	11:46:11	970.9264
03/04/2014	11:46:12	971.3106
03/04/2014	11:46:13	971.8868
03/04/2014	11:46:14	972.2710
03/04/2014	11:46:15	972.4630
03/04/2014	11:46:16	973.2313
03/04/2014	11:46:17	973.6796
03/04/2014	11:46:18	973.9108
03/04/2014	11:46:19	974.7430
03/04/2014	11:46:20	974.7430
03/04/2014	11:46:21	975.4473
03/04/2014	11:46:22	975.9594
03/04/2014	11:46:23	976.5997
03/04/2014	11:46:24	977.2399
03/04/2014	11:46:25	977.5601
03/04/2014	11:46:26	977.8161
03/04/2014	11:46:27	978.8406
03/04/2014	11:46:28	978.9046
03/04/2014	11:46:29	979.6088
03/04/2014	11:46:30	979.5447
03/04/2014	11:46:31	979.5874
03/04/2014	11:46:32	980.8253
03/04/2014	11:46:33	980.8893
03/04/2014	11:46:34	981.2094
03/04/2014	11:46:35	981.7855
03/04/2014	11:46:36	982.2978
03/04/2014	11:46:37	982.5538
03/04/2014	11:46:38	982.8450
03/04/2014	11:46:39	983.4212
03/04/2014	11:46:40	983.7413
03/04/2014	11:46:41	984.1255
03/04/2014	11:46:42	984.1895
03/04/2014	11:46:43	984.8298
03/04/2014	11:46:44	985.2139
03/04/2014	11:46:45	985.5339
03/04/2014	11:46:46	986.1102
03/04/2014	11:46:47	986.3022
03/04/2014	11:46:48	986.6865
03/04/2014	11:46:49	987.1986
03/04/2014	11:46:50	987.3906
03/04/2014	11:46:51	987.9669
03/04/2014	11:46:52	988.2231
03/04/2014	11:46:53	988.7739
03/04/2014	11:46:54	988.4965
03/04/2014	11:46:55	989.1580
03/04/2014	11:46:56	989.1580
03/04/2014	11:46:57	989.6063
03/04/2014	11:46:58	990.3104
03/04/2014	11:47:00	990.3745
03/04/2014	11:47:01	991.0789
03/04/2014	11:47:02	991.5271
03/04/2014	11:47:03	991.6550
03/04/2014	11:47:04	992.0178
03/04/2014	11:47:05	992.2313
03/04/2014	11:47:06	992.5515
03/04/2014	11:47:07	992.9355
03/04/2014	11:47:08	992.8715
03/04/2014	11:47:09	993.3196
03/04/2014	11:47:10	993.9599
03/04/2014	11:47:11	993.8318
03/04/2014	11:47:12	994.1521
03/04/2014	11:47:13	994.6642
03/04/2014	11:47:14	994.9202
03/04/2014	11:47:15	994.9843
03/04/2014	11:47:16	995.3685
03/04/2014	11:47:17	995.7526
03/04/2014	11:47:18	996.0728
03/04/2014	11:47:19	996.1368
03/04/2014	11:47:20	996.2008
03/04/2014	11:47:21	996.7770
03/04/2014	11:47:22	997.0333
03/04/2014	11:47:23	997.1986
03/04/2014	11:47:24	997.3907
03/04/2014	11:47:25	997.5188
03/04/2014	11:47:26	997.7750
03/04/2014	11:47:27	997.9670
03/04/2014	11:47:28	NaN
03/04/2014	11:47:29	998.4114
03/04/2014	11:47:30	998.5394
03/04/2014	11:47:31	999.0516
03/04/2014	11:47:32	998.9875
03/04/2014	11:47:33	999.1583
03/04/2014	11:47:34	999.3718
03/04/2014	11:47:35	999.8840
03/04/2014	11:47:36	1000.2041
03/04/2014	11:47:37	1000.4603
03/04/2014	11:47:38	NaN
03/04/2014	11:47:39	1000.4816
03/04/2014	11:47:40	1000.6523
03/04/2014	11:47:41	1001.2285
03/04/2014	11:47:42	1001.2926
03/04/2014	11:47:43	1001.2926
03/04/2014	11:47:44	1001.8048
03/04/2014	11:47:45	1001.6127
03/04/2014	11:47:46	1001.8688
03/04/2014	11:47:47	1001.5486
03/04/2014	11:47:48	1002.0358
03/04/2014	11:47:49	1002.2918
03/04/2014	11:47:50	1002.4199
03/04/2014	11:47:51	1002.6120
03/04/2014	11:47:52	1002.8680
03/04/2014	11:47:53	1002.9107
03/04/2014	11:47:54	1003.2523
03/04/2014	11:47:55	1003.5083
03/04/2014	11:47:56	1003.5724
03/04/2014	11:47:57	1003.7004
03/04/2014	11:47:58	1003.6578
03/04/2014	11:47:59	1003.9564
03/04/2014	11:48:00	1003.8925
03/04/2014	11:48:01	1004.4688
03/04/2014	11:48:02	1004.5328
03/04/2014	11:48:03	1004.5967
03/04/2014	11:48:04	1004.4901
03/04/2014	11:48:05	1004.9169
03/04/2014	11:48:06	1004.9169
03/04/2014	11:48:07	1005.3651
03/04/2014	11:48:08	1005.0019
03/04/2014	11:48:09	1005.2623
03/04/2014	11:48:10	1005.2623
03/04/2014	11:48:11	1005.5184
03/04/2014	11:48:12	1005.4971
03/04/2014	11:48:13	1005.4777
03/04/2014	11:48:14	1005.5455
03/04/2014	11:48:15	1005.6638
03/04/2014	11:48:16	1005.7322
03/04/2014	11:48:17	1005.7756
03/04/2014	11:48:18	1006.0054
03/04/2014	11:48:19	1006.3895
03/04/2014	11:48:20	1006.2615
03/04/2014	11:48:21	1006.3683
03/04/2014	11:48:22	1006.4131
03/04/2014	11:48:23	1006.0694
03/04/2014	11:48:24	1006.4322
03/04/2014	11:48:25	1006.6456
03/04/2014	11:48:26	1006.1334
03/04/2014	11:48:27	1006.5602
03/04/2014	11:48:28	1006.8546
03/04/2014	11:48:30	1007.0679
03/04/2014	11:48:31	1006.8694
03/04/2014	11:48:32	1006.8531
03/04/2014	11:48:33	1007.1846
03/04/2014	11:48:34	1007.3073
03/04/2014	11:48:35	1007.2048
03/04/2014	11:48:36	1007.3043
03/04/2014	11:48:37	1007.3880
03/04/2014	11:48:38	1007.2629
03/04/2014	11:48:39	1007.4734
03/04/2014	11:48:40	1007.4905
03/04/2014	11:48:41	1007.9003
03/04/2014	11:48:42	1007.6442
03/04/2014	11:48:43	1007.6526
03/04/2014	11:48:44	1007.7118
03/04/2014	11:48:45	1007.7306
03/04/2014	11:48:46	1007.7197
03/04/2014	11:48:47	1007.8209
03/04/2014	11:48:48	1007.9572
03/04/2014	11:48:49	1008.0374
03/04/2014	11:48:50	1008.0325
03/04/2014	11:48:51	NaN
03/04/2014	11:48:52	NaN
03/04/2014	11:48:53	NaN
03/04/2014	11:48:54	1007.9642
03/04/2014	11:48:55	1008.3377
03/04/2014	11:48:56	1008.3637
03/04/2014	11:48:57	1008.5372
03/04/2014	11:48:58	1008.6304
03/04/2014	11:48:59	1008.7585
03/04/2014	11:49:00	1008.6367
03/04/2014	11:49:01	1008.7020
03/04/2014	11:49:02	1008.6699
03/04/2014	11:49:03	1008.7048
03/04/2014	11:49:04	1008.8141
03/04/2014	11:49:05	1008.8430
03/04/2014	11:49:06	1009.2708
03/04/2014	11:49:07	1009.2068
03/04/2014	11:49:08	1009.2708
03/04/2014	11:49:09	1008.9079
03/04/2014	11:49:10	1009.0024
03/04/2014	11:49:11	1008.9962
03/04/2014	11:49:12	1009.0232
03/04/2014	11:49:13	1009.0996
03/04/2014	11:49:14	1009.2341
03/04/2014	11:49:15	1009.1957
03/04/2014	11:49:16	1009.2448
03/04/2014	11:49:17	1009.3664
03/04/2014	11:49:18	1009.2521
03/04/2014	11:49:19	1009.3262
03/04/2014	11:49:20	1009.3055
03/04/2014	11:49:21	1009.4074
03/04/2014	11:49:22	1009.3775
03/04/2014	11:49:23	1009.4282
03/04/2014	11:49:24	1009.4947
03/04/2014	11:49:25	1009.5181
03/04/2014	11:49:26	1009.5287
03/04/2014	11:49:27	1009.5459
03/04/2014	11:49:28	1009.6094
03/04/2014	11:49:29	1009.6628
03/04/2014	11:49:30	1009.7824
03/04/2014	11:49:31	1009.7164
03/04/2014	11:49:32	1009.7725
03/04/2014	11:49:33	1009.7573
03/04/2014	11:49:34	1009.7626
03/04/2014	11:49:35	1009.7977
03/04/2014	11:49:36	1009.8607
03/04/2014	11:49:37	1009.8751
03/04/2014	11:49:38	1009.9102
03/04/2014	11:49:39	1009.9543
03/04/2014	11:49:40	1009.9664
03/04/2014	11:49:41	1009.9363
03/04/2014	11:49:42	1010.0527
03/04/2014	11:49:43	1010.0120
